index,gene1,gene2,gene3,split,measured_tau,measured_p,M01,M02,M03,pred_mean,pred_worst,rank
3626717,YGR121C,YPR138C,YBL008W,train,-0.002568,0.3264,0.005432129,0.009124756,0.008483887,0.0076802573,0.005432129,19852642
22297695,YOR109W,YMR119W,YNL008C,train,-0.023296,0.1457,0.014129639,-0.004386902,0.013259888,0.0076675415,-0.004386902,19866486
175159,YDR147W,YLR133W,YER129W,train,0.001751,0.3581,0.013198853,0.010375977,-0.0006046295,0.007656733,-0.0006046295,19878693
19558004,YJR137C,YOR066W,YKR077W,train,-0.022824,0.22634390610964197,0.01902771,-0.0010089874,0.004928589,0.0076491036,-0.0010089874,19887367
26667913,YDR368W,YOR120W,YNL068C,test,-0.02952,0.08401,0.02293396,0.00025367737,-0.00030708313,0.0076268516,-0.00030708313,19911719
3626736,YGR121C,YPR138C,YER123W,train,-0.023669,0.1879,0.015930176,0.012039185,-0.0050964355,0.007624308,-0.0050964355,19914659
18727439,YAL054C,YPL089C,YBR182C,val,-0.004621,0.3726,0.0262146,-0.00029945374,-0.003042221,0.007624308,-0.003042221,19915050
19563054,YJR153W,YER088C,YBL054W,train,-0.027068,0.3239,0.012802124,0.010925293,-0.00085639954,0.0076236725,-0.00085639954,19915611
3288569,YFR015C,YLR258W,YBL088C,train,0.045018,0.3441,0.013305664,0.009521484,3.2305717e-05,0.007619818,3.2305717e-05,19920021
19712808,YLL043W,YPL089C,YBR182C,train,-0.048659,0.1328,0.005607605,0.01322937,0.004020691,0.007619222,0.004020691,19920160
20194401,YPL265W,YKR029C,YJL105W,train,-0.047819,0.3427,0.023223877,0.0038166046,-0.0042152405,0.0076084137,-0.0042152405,19932670
20843564,YDR191W,YJR127C,YML081W,train,-0.067593,0.4608,0.019973755,0.0043945312,-0.0015506744,0.0076058707,-0.0015506744,19935549
31557411,YLR174W,YNL009W,YER184C,train,-0.041062,0.4028,0.026489258,-0.0038433075,0.00014674664,0.0075975657,-0.0038433075,19944903
22204439,YOL126C,YJR127C,YML081W,test,-0.034107,0.4377,0.019989014,0.0035190582,-0.0007534027,0.00758489,-0.0007534027,19959039
31818149,YLR432W,YML056C,YOR344C,train,-0.077458,0.4611,0.006454468,0.009765625,0.0065307617,0.007583618,0.006454468,19960832
20864240,YDR354W,YMR119W,YNL008C,train,0.002132,0.4343,0.016067505,-0.0029773712,0.009643555,0.007577896,-0.0029773712,19967188
3679163,YGR248W,YHR163W,YNL154C,train,-0.015501,0.2456,0.012374878,-0.0017185211,0.012069702,0.007575353,-0.0017185211,19969927
35425766,YDR384C,YOR066W,YKR077W,train,-0.026931,0.2905,0.011489868,0.008483887,0.0027256012,0.007566452,0.0027256012,19979314
19938461,YMR318C,YKR029C,YJL105W,train,0.030277,0.3885,0.0103302,0.012557983,-0.00019657612,0.007563869,-0.00019657612,19982889
26594407,YDR345C,YHR096C,YLR183C,train,-0.020211,0.3478,0.019592285,0.004890442,-0.0018291473,0.0075511932,-0.0018291473,19996282
3626779,YGR121C,YPR138C,YOR315W,train,0.024774,0.4663,0.010284424,0.014953613,-0.0026073456,0.007543564,-0.0026073456,20005033
20911153,YDR497C,YGL096W,YPL177C,train,-0.072681,0.2037,0.027038574,0.00013911724,-0.0045661926,0.007537166,-0.0045661926,20013053
26594406,YDR345C,YHR096C,YLR176C,train,-0.027051,0.4568,0.018966675,0.007499695,-0.003862381,0.0075346627,-0.003862381,20015564
21914119,YLR143W,YJR127C,YML081W,train,0.042428,0.2651,0.0211792,0.0022220612,-0.00081825256,0.0075276694,-0.00081825256,20023401
36104007,YGL080W,YOR066W,YKR077W,train,0.021921,0.2864,0.00982666,0.009185791,0.0035648346,0.007525762,0.0035648346,20025457
31319020,YLL062C,YPL273W,YER088C,train,-0.015439,0.2305,0.024261475,-0.0011348724,-0.00055122375,0.007525126,-0.0011348724,20026340
26594374,YDR345C,YHR096C,YDL048C,train,-0.020942,0.3944,0.018081665,-0.00015842915,0.0046463013,0.007523179,-0.00015842915,20028290
21817624,YLR057W,YFR023W,YHR015W,train,-0.011485,0.4945,0.014266968,0.0030918121,0.005203247,0.0075206757,0.0030918121,20030398
20300432,YDR513W,YOR156C,YCL035C,train,-0.042749,0.3798,0.011367798,0.00756073,0.003534317,0.007487615,0.003534317,20068054
21823394,YLR057W,YJR127C,YML081W,train,0.044995,0.319,0.018722534,0.00655365,-0.002817154,0.0074863434,-0.002817154,20069909
89219,YBR147W,YOL092W,YLR131C,train,-0.096786,0.4615,0.022384644,-0.0023860931,0.0023822784,0.007460276,-0.0023860931,20099077
23913649,YBR183W,YPL087W,YER184C,train,-0.071373,0.3864,0.020629883,-0.00041770935,0.0021381378,0.0074501038,-0.00041770935,20110178
175185,YDR147W,YLR133W,YML007W,val,-0.049697,0.3812,0.019866943,0.003786087,-0.001329422,0.0074412026,-0.001329422,20120307
19711568,YLL043W,YOR066W,YKR077W,train,0.055286499999999995,0.6685866895567922,-0.002462387,0.015045166,0.0096588135,0.007413864,-0.002462387,20151017
27154834,YEL047C,YJR051W,YDR435C,train,-0.023298,0.253,0.017669678,0.0012836456,0.0032520294,0.0074017844,0.0012836456,20164139
21555450,YJR153W,YBL005W,YGL013C,train,-0.008105,0.4718,0.018188477,0.010223389,-0.0063438416,0.007356008,-0.0063438416,20215663
31953668,YML100W,YMR261C,YLR131C,train,-0.023999,0.1019,0.022247314,0.00018489361,-0.0003681183,0.0073546967,-0.0003681183,20218185
175194,YDR147W,YLR133W,YOL054W,train,0.005993,0.3874,0.019882202,0.0068130493,-0.0046424866,0.0073509216,-0.0046424866,20221816
27124661,YEL006W,YIL006W,YOR156C,train,-0.016909,0.4652,0.02305603,0.0033817291,-0.00440979,0.0073426566,-0.00440979,20231289
22394720,YPL053C,YDR122W,YLR096W,train,0.019731,0.3636,0.035125732,-0.0022602081,-0.01084137,0.007341385,-0.01084137,20232511
22295164,YOR109W,YJR127C,YML081W,train,-0.009438,0.3531,0.01864624,-0.0036296844,0.006919861,0.007312139,-0.0036296844,20265245
31691262,YLR284C,YOR180C,YCL033C,train,-0.09968,0.4806,0.040161133,-0.006378174,-0.011947632,0.0072784424,-0.011947632,20303066
26594390,YDR345C,YHR096C,YGR028W,train,-0.055489,0.3025,0.023040771,-0.0014514923,0.00014674664,0.007245342,-0.0014514923,20341168
28704591,YGR138C,YPR156C,YOR315W,train,0.026982,0.4347,0.013397217,0.00084877014,0.007484436,0.0072434745,0.00084877014,20342890
21714524,YKR093W,YJR127C,YML081W,test,-0.020143,0.4542,0.018432617,0.0003376007,0.0029239655,0.0072313943,0.0003376007,20356081
352625,YJL134W,YKR053C,YBR082C,val,-0.054449,0.2881,0.009506226,0.014297485,-0.0022449493,0.007186254,-0.0022449493,20407403
19524663,YJL214W,YER088C,YBL054W,train,-0.007265,0.4269,0.0073165894,0.012084961,0.0020923615,0.007164637,0.0020923615,20431049
20299892,YDR513W,YBR215W,YCL035C,train,-0.005119,0.4791,0.009841919,0.0021762848,0.009429932,0.0071493783,0.0021762848,20449086
32579239,YOR222W,YPL134C,YJR021C,test,-0.022934,0.4568,0.029327393,-0.0044441223,-0.0034770966,0.0071353912,-0.0044441223,20464810
31691275,YLR284C,YOR180C,YER129W,train,-0.060471,0.3705,0.021820068,-0.00028419495,-0.00018894672,0.007115642,-0.00028419495,20487496
24626103,YCL040W,YDR516C,YPL181W,train,-0.031286,0.2966,0.016555786,0.003534317,0.0012226105,0.007104238,0.0012226105,20499615
22424710,YPL092W,YMR119W,YNL008C,train,-0.011453,0.1693,0.017578125,-0.0057029724,0.009414673,0.0070966086,-0.0057029724,20507919
26594429,YDR345C,YHR096C,YPL181W,train,-0.00183,0.3822,0.016311646,0.008224487,-0.0032672882,0.007089615,-0.0032672882,20516372
23399016,YBR001C,YDR001C,YDR501W,val,0.000881,0.4791,0.0107421875,0.01828003,-0.0077552795,0.0070889792,-0.0077552795,20517025
28889165,YGR243W,YHR162W,YNL116W,val,0.001026,0.4842,0.017303467,0.0013141632,0.0026187897,0.0070788064,0.0013141632,20528272
19546447,YJR095W,YPL089C,YBR182C,train,0.006931,0.3084,0.019866943,0.004020691,-0.0026683807,0.0070730844,-0.0026683807,20534694
20161241,YPL092W,YAL051W,YOR363C,train,-0.015374,0.3895,0.016967773,-0.0032405853,0.007484436,0.0070705414,-0.0032405853,20537875
23845205,YBR177C,YPL095C,YNL154C,train,-0.025874,0.3003,0.016418457,-0.0006351471,0.0054092407,0.0070641837,-0.0006351471,20545087
32579222,YOR222W,YPL134C,YDR501W,train,-0.003852,0.3594,0.029327393,-0.0036029816,-0.004547119,0.0070590973,-0.004547119,20550592
352638,YJL134W,YKR053C,YDR501W,train,-0.06617,0.4431,0.02709961,-0.00242424,-0.003522873,0.0070508323,-0.003522873,20559396
19621989,YKL132C,YOR066W,YKR077W,train,0.0033745,0.81851079738376,0.017623901,0.002199173,0.0012226105,0.0070152283,0.0012226105,20599833
4011881,YJL139C,YKR061W,YMR164C,train,-0.004011,0.3775,0.0074157715,0.01335144,0.00026130676,0.007009506,0.00026130676,20606325
23399015,YBR001C,YDR001C,YDR435C,train,-0.02004,0.3853,0.011047363,0.0093688965,0.00054359436,0.006986618,0.00054359436,20631731
21708754,YKR093W,YFR023W,YHR015W,test,-0.007761,0.4653,0.017700195,0.0012149811,0.001947403,0.006954193,0.0012149811,20668511
31557446,YLR174W,YNL009W,YOR066W,train,0.006808,0.2928,0.02180481,0.003929138,-0.005077362,0.0068855286,-0.005077362,20745699
175165,YDR147W,YLR133W,YGR028W,train,0.015764,0.3421,0.019088745,0.0010623932,0.0004901886,0.006880442,0.0004901886,20751535
21424204,YJL121C,YJR127C,YML081W,test,-0.153831,0.0001883,0.053131104,-0.00019657612,-0.032318115,0.0068721375,-0.032318115,20761205
19263673,YGL077C,YOR066W,YKR077W,train,0.0035464999999999997,0.5795531759820407,0.012191772,0.00086402893,0.0075302124,0.0068620048,0.00086402893,20771810
40698130,YPR062W,YOR066W,YKR077W,train,-0.010203,0.1327,0.021881104,-0.010528564,0.009140015,0.006830851,-0.010528564,20807335
21354155,YIL002C,YMR119W,YNL008C,train,-0.038421,0.1698,0.013061523,-0.001001358,0.008422852,0.0068276725,-0.001001358,20810847
21519525,YJR095W,YBL056W,YER089C,train,-0.016301,0.4727,0.016677856,0.0020923615,0.0016727448,0.006814321,0.0016727448,20825668
31691283,YLR284C,YOR180C,YHR006W,train,0.01822,0.3781,0.0284729,-0.002073288,-0.005970001,0.0068098702,-0.005970001,20831194
24626076,YCL040W,YDR516C,YKL213C,train,-0.012939,0.4835,0.004562378,0.015090942,0.0007572174,0.0068035126,0.0007572174,20838093
37537271,YJR078W,YOR066W,YKR077W,train,0.029569,0.46,0.022247314,-0.0019512177,3.9935112e-05,0.0067786775,-0.0019512177,20865950
22395400,YPL053C,YDR259C,YOR028C,train,0.034406,0.3338,0.029052734,-0.0024356842,-0.0063095093,0.0067691803,-0.0063095093,20876481
31691293,YLR284C,YOR180C,YKL213C,train,-0.023953,0.472,0.011016846,-0.007785797,0.017074585,0.0067685447,-0.007785797,20876988
27154841,YEL047C,YJR051W,YER184C,val,0.001638,0.2601,0.015914917,-0.006790161,0.011154175,0.0067596436,-0.006790161,20887789
27154855,YEL047C,YJR051W,YKL101W,train,0.020031,0.1976,0.0084991455,0.009017944,0.0027561188,0.006757736,0.0027561188,20889876
26565787,YDR343C,YHR094C,YJL187C,train,0.029658,0.4566,0.006324768,0.00605011,0.007858276,0.0067443848,0.00605011,20905218
40685333,YPR060C,YOR066W,YKR077W,train,-0.06437,0.0004646,0.001947403,0.010986328,0.007293701,0.0067424774,0.001947403,20906441
22390485,YPL053C,YBL056W,YER089C,train,-0.007367,0.4436,0.028747559,-0.004135132,-0.004425049,0.006729126,-0.004425049,20922276
31319044,YLL062C,YPL273W,YLR131C,train,0.001434,0.4558,0.02709961,0.0003681183,-0.007331848,0.00671196,-0.007331848,20941310
19068265,YDR354W,YKR029C,YJL105W,train,0.03699,0.3604,0.020599365,0.0013065338,-0.0017795563,0.006708781,-0.0017795563,20944494
20202904,YPR003C,YER088C,YBL054W,test,0.040821,0.3769,0.0149383545,0.0042419434,0.0009403229,0.0067068734,0.0009403229,20947209
36040022,YGL017W,YOR066W,YKR077W,val,-0.047488,0.3061,0.012863159,0.0029850006,0.004196167,0.0066814423,0.0029850006,20975583
5887209,YPL053C,YDR483W,YML007W,train,0.037724,0.4641,0.015304565,0.006843567,-0.0021533966,0.0066649118,-0.0021533966,20993976
35310593,YDR297W,YOR066W,YKR077W,train,-0.014004,0.09021,0.025848389,-0.0075263977,0.0016651154,0.006662369,-0.0075263977,20997096
3626732,YGR121C,YPR138C,YDR435C,train,-0.13847,0.4781,0.021102905,0.0053710938,-0.006511688,0.0066541038,-0.006511688,21005806
35745691,YER119C,YOR066W,YKR077W,train,-0.048972,0.1326,0.011871338,0.006286621,0.0017948151,0.0066509247,0.0017948151,21010139
20457528,YBR041W,YGL096W,YPL177C,train,0.001222,0.403,0.030059814,0.0050735474,-0.0151901245,0.0066477456,-0.0151901245,21013157
19952281,YNL071W,YLR266C,YOR172W,val,0.024236,0.4443,-0.002664566,0.018829346,0.0036792755,0.006614685,-0.002664566,21050782
20374325,YAL054C,YMR119W,YNL008C,train,0.005623,0.2277,0.02281189,-0.009246826,0.0062561035,0.0066070557,-0.009246826,21058625
3626720,YGR121C,YPR138C,YBR082C,train,0.058472,0.3598,0.009857178,0.0015048981,0.008453369,0.0066051483,0.0015048981,21061160
30534819,YJR130C,YML082W,YNL116W,test,0.021548,0.2208,0.028015137,-0.00042152405,-0.007801056,0.006597519,-0.007801056,21069499
24626097,YCL040W,YDR516C,YOR156C,train,-0.013857,0.4164,0.015335083,0.002412796,0.002023697,0.006590525,0.002023697,21077622
19457406,YJL121C,YAL051W,YOR363C,val,-0.004639,0.4257,0.021499634,-0.0019702911,0.00023066998,0.006586671,-0.0019702911,21082637
4011839,YJL139C,YKR061W,YBR240C,val,-0.018319,0.1938,0.01133728,0.008590698,-0.00017368793,0.0065847635,-0.00017368793,21084459
175146,YDR147W,YLR133W,YCL033C,test,-0.003312,0.3767,0.027618408,-0.0022716522,-0.005622864,0.0065746307,-0.005622864,21095610
19058921,YDR191W,YOR066W,YKR077W,train,0.044411,0.19945516954434997,0.010437012,0.00655365,0.0026798248,0.006556829,0.0026798248,21115309
21537305,YJR137C,YBL005W,YGL013C,train,0.067701,0.1642,0.026794434,-0.0024662018,-0.0047035217,0.00654157,-0.0047035217,21132115
40736521,YPR127W,YOR066W,YKR077W,train,-0.070658,0.4083,0.0055236816,0.012130737,0.0018939972,0.0065161386,0.0018939972,21160623
3626743,YGR121C,YPR138C,YGR028W,train,0.031248,0.4617,0.02142334,0.0018939972,-0.003917694,0.0064665475,-0.003917694,21216994
21905485,YLR143W,YDR259C,YOR028C,train,0.101039,0.3245,0.019943237,-0.0008945465,0.00029182434,0.0064468384,-0.0008945465,21238724
30978137,YKL220C,YLL051C,YHR124W,train,0.049806,0.4446,0.022201538,-0.0068244934,0.0039520264,0.0064430237,-0.0068244934,21243284
21709533,YKR093W,YGL096W,YPL177C,train,0.013582,0.3803,0.028137207,0.0030612946,-0.011886597,0.0064373016,-0.011886597,21249756
26594414,YDR345C,YHR096C,YNL068C,train,0.028709,0.3739,0.009109497,0.011047363,-0.00084877014,0.00643603,-0.00084877014,21251061
23399043,YBR001C,YDR001C,YLR183C,train,-0.026953,0.3902,0.020187378,0.0049438477,-0.0058250427,0.0064353943,-0.0058250427,21251313
5887208,YPL053C,YDR483W,YLR367W,train,0.034013,0.4101,0.010971069,0.0023593903,0.0059661865,0.006432215,0.0023593903,21255097
3626745,YGR121C,YPR138C,YHR006W,train,0.048046,0.3746,0.009613037,0.0047912598,0.004875183,0.006426493,0.0047912598,21262137
27124645,YEL006W,YIL006W,YLR183C,train,-0.054417,0.3704,0.030303955,-0.0033168793,-0.0078125,0.0063915253,-0.0078125,21301087
31691305,YLR284C,YOR180C,YNL068C,train,-0.000583,0.4382,0.02130127,0.00095558167,-0.0031604767,0.006365458,-0.0031604767,21330741
26594428,YDR345C,YHR096C,YPL089C,test,-0.029174,0.4911,0.017715454,0.004447937,-0.0031337738,0.006343206,-0.0031337738,21355437
32579206,YOR222W,YPL134C,YBL008W,train,-0.003443,0.04644,0.013580322,0.003824234,0.0015277863,0.006310781,0.0015277863,21392161
5887164,YPL053C,YDR483W,YBL088C,train,0.016186,0.454,0.005317688,0.017929077,-0.0043182373,0.0063095093,-0.0043182373,21393360
18992764,YDR007W,YML007W,YDR423C,train,-0.056901,0.2589,0.022628784,0.0037555695,-0.007511139,0.0062910714,-0.007511139,21414645
5631655,YOR040W,YDR272W,YHR124W,train,-0.024568,0.4499,0.019195557,-0.013023376,0.012588501,0.0062535605,-0.013023376,21456398
31305543,YLL061W,YPL274W,YCL033C,train,0.074167,0.2212,0.019470215,0.0042877197,-0.0050201416,0.006245931,-0.0050201416,21465072
18851997,YBR111C,YML007W,YDR423C,train,-0.035372,0.4548,0.01612854,0.004928589,-0.0024166107,0.006213506,-0.0024166107,21501683
36065616,YGL062W,YOR066W,YKR077W,train,0.004373,0.4705,0.003900528,0.004776001,0.0099487305,0.00620842,0.003900528,21507110
23399045,YBR001C,YDR001C,YLR367W,train,0.012119,0.4969,0.010009766,0.0066986084,0.0019168854,0.00620842,0.0019168854,21507271
175172,YDR147W,YLR133W,YJR021C,train,0.041415,0.07416,0.012924194,0.009307861,-0.0036334991,0.0061995187,-0.0036334991,21517865
175163,YDR147W,YLR133W,YFL031W,train,-0.075299,0.2192,0.0007343292,0.008041382,0.009811401,0.006195704,0.0007343292,21521938
31691256,YLR284C,YOR180C,YBL088C,train,0.038827,0.4461,0.025421143,-0.002412796,-0.0044403076,0.0061893463,-0.0044403076,21529238
352660,YJL134W,YKR053C,YKL213C,test,-0.061054,0.3692,0.03390503,-0.004951477,-0.010566711,0.006128947,-0.010566711,21596885
26594404,YDR345C,YHR096C,YLR098C,train,0.021707,0.2774,0.0121154785,0.011627197,-0.005378723,0.0061213174,-0.005378723,21605967
22027220,YMR162C,YBL005W,YGL013C,train,-0.053838,0.4232,0.019989014,0.0043411255,-0.006046295,0.0060946145,-0.006046295,21635311
20900530,YDR452W,YMR119W,YNL008C,test,-0.050363,0.2551,0.015472412,0.008407593,-0.005619049,0.006086985,-0.005619049,21644021
20169830,YPL092W,YLR266C,YOR172W,val,-0.036703,0.2726,0.010772705,-0.005760193,0.01322937,0.0060806274,-0.005760193,21651279
5887182,YPL053C,YDR483W,YER123W,val,0.017598,0.4143,0.020492554,0.0025730133,-0.004875183,0.0060634613,-0.004875183,21670237
4011848,YJL139C,YKR061W,YDR435C,train,-0.013368,0.2019,0.011550903,0.011459351,-0.0048713684,0.006046295,-0.0048713684,21689293
31168706,YLL012W,YLR020C,YNL116W,test,-0.037924,0.2715,-0.00054359436,0.00374794,0.014907837,0.006037394,-0.00054359436,21699962
19610970,YKL132C,YAL051W,YOR363C,train,0.04036,0.3322,0.018066406,0.00070381165,-0.00066947937,0.0060335794,-0.00066947937,21703612
21345854,YIL002C,YFR023W,YHR015W,train,-0.025485,0.3968,0.0004901886,0.00554657,0.012054443,0.0060304007,0.0004901886,21707462
21936495,YLR377C,YBL005W,YGL013C,train,0.013842,0.3438,0.017700195,0.00039100647,-6.687641e-05,0.0060081086,-6.687641e-05,21732547
34030893,YBL042C,YOR066W,YKR077W,train,0.007155,0.1717,0.017730713,0.0034885406,-0.0032405853,0.0059928894,-0.0032405853,21749550
5887213,YPL053C,YDR483W,YNL068C,val,-0.011726,0.4558,-0.0022792816,0.014282227,0.005973816,0.005992254,-0.0022792816,21750424
19601445,YKL127W,YER088C,YBL054W,train,0.016334,0.2863,0.014816284,0.0050735474,-0.0019397736,0.0059833527,-0.0019397736,21760521
5887171,YPL053C,YDR483W,YCR065W,train,-0.044817,0.489,0.019134521,0.0014362335,-0.0026683807,0.0059674582,-0.0026683807,21778618
38394670,YLR138W,YOR066W,YKR077W,train,0.056835,0.2541,0.0014362335,0.0060272217,0.010360718,0.005941391,0.0014362335,21807530
28704551,YGR138C,YPR156C,YER184C,train,-0.013236,0.4212,0.015670776,-0.0069007874,0.009033203,0.005934397,-0.0069007874,21815721
21841539,YLR092W,YJR127C,YML081W,train,0.015207,0.3598,0.004081726,0.014587402,-0.0008907318,0.005926132,-0.0008907318,21824765
20049340,YOR011W,YER088C,YBL054W,train,-0.013801,0.4793,0.02520752,-0.005027771,-0.0025615692,0.0058727264,-0.005027771,21885035
3288578,YFR015C,YLR258W,YDL048C,train,-0.038403,0.4728,0.029052734,-0.008712769,-0.0027599335,0.0058600106,-0.008712769,21899318
22285850,YOR109W,YDR122W,YLR096W,test,-0.009869,0.1876,0.02368164,-0.017532349,0.011352539,0.005833944,-0.017532349,21928572
20168807,YPL092W,YKR029C,YJL105W,train,0.059718,0.1716,0.020645142,-0.0031871796,-2.1100044e-05,0.0058122873,-0.0031871796,21953297
3679128,YGR248W,YHR163W,YER088C,train,0.003864,0.4999,0.014129639,-0.003572464,0.0068588257,0.0058053336,-0.003572464,21961190
32579228,YOR222W,YPL134C,YER184C,train,-0.054913,0.4347,0.017044067,-0.0033817291,0.00374794,0.0058034263,-0.0033817291,21963756
31953678,YML100W,YMR261C,YNL116W,train,0.021866,0.4473,0.010894775,-0.0005931854,0.0070724487,0.005791346,-0.0005931854,21976613
23913686,YBR183W,YPL087W,YOR156C,train,-0.010923,0.4904,0.020080566,0.00013911724,-0.0028972626,0.0057741404,-0.0028972626,21996070
23399038,YBR001C,YDR001C,YKL213C,train,0.044155,0.475,-0.0048446655,0.024017334,-0.0019016266,0.005757014,-0.0048446655,22015542
3288568,YFR015C,YLR258W,YBL008W,train,-0.051858,0.4921,0.0053863525,0.014328003,-0.0024471283,0.0057557425,-0.0024471283,22016986
18723769,YAL054C,YLR266C,YOR172W,train,-0.026121,0.3096,0.017929077,-0.016174316,0.01550293,0.0057525635,-0.016174316,22019999
19930895,YMR318C,YAL051W,YOR363C,train,0.016404,0.4448,0.014480591,-0.0022029877,0.004966736,0.005748113,-0.0022029877,22025093
4011845,YJL139C,YKR061W,YDR043C,train,-0.022058,0.446,-0.005836487,0.00021541119,0.022857666,0.00574553,-0.005836487,22028605
3626782,YGR121C,YPR138C,YPL181W,train,-0.164587,0.4886,0.013031006,0.017120361,-0.012939453,0.0057373047,-0.012939453,22037598
26565814,YDR343C,YHR094C,YOR156C,train,-0.002728,0.4121,0.0047836304,0.004875183,0.0075149536,0.005724589,0.0047836304,22051666
26667903,YDR368W,YOR120W,YLR098C,train,0.029459,0.4586,0.021255493,-0.0028247833,-0.0012683868,0.005720774,-0.0028247833,22056097
21170174,YGL156W,YJR127C,YML081W,train,-0.079626,0.1936,0.012298584,-0.0033626556,0.0082092285,0.005715052,-0.0033626556,22062283
