run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,test_mae,test_mse,test_pearson,test_r2,test_spearman,val_mae,val_mse,val_pearson,val_r2,val_spearman,val_rmse,test_rmse
dw4162yg,True,1000,mean,['nt_window_5979'],10.0,500,10,23576.0,0.041344150259937075,0.004546869469951002,-0.01781122515762031,-0.04630366126946028,0.04903690369036903,0.0329088117621311,0.0018223519219937809,0.061518850752686045,-0.06920956731889483,0.01660371018222349,0.04268901406678047,0.06743047879075902
ehh9b4xw,True,1000,mean,['nt_window_5979'],500.0,100,2,101340.0,0.04116913920178776,0.00449921311833117,0.029067383052823297,-0.03533721160291359,0.11327932793279329,0.034808987536749915,0.001949173479730916,0.05198090446565479,-0.14361825931647343,-0.03521162679771864,0.044149444840574335,0.06707617399890344
0bweuj1f,True,1000,mean,['nt_window_5979'],500.0,200,2,201794.0,0.04131567841621364,0.004488149203687352,0.031689573539955745,-0.03279123695457509,0.16693669366936692,0.03370788212852713,0.001871510702029916,0.04978797095416339,-0.09805198644662072,-0.012949333781437766,0.04326096048436646,0.06699365047291685
ogvaytnx,True,1000,mean,['nt_window_5979'],500.0,500,2,505232.0,0.041222480625570455,0.004515291820378889,0.01272030970171606,-0.03903716492952003,0.11306330633063304,0.03382262451705523,0.0018702268313756792,0.05930965814556717,-0.09729871438640948,0.014209463574812151,0.04324611926376376,0.06719592115879422
q04re37r,True,1000,mean,['nt_window_5979'],500.0,100,5,37510.0,0.04183312229642545,0.004521084538067621,0.008224063959739757,-0.04037015717098957,0.0627062706270627,0.033937273715500614,0.0019407347388560009,0.055954153296254555,-0.1386670847542557,-0.039928112595777054,0.044053770994728715,0.06723901053754153
3lq26mcv,True,1000,mean,['nt_window_5979'],500.0,200,5,74944.0,0.04179617755505037,0.004534167272001605,0.004098983545723571,-0.04338069277246359,0.060390039003900386,0.03394443554063895,0.0018765157437847736,0.06423682826267546,-0.10098854247871204,-0.022046270765988113,0.04331876895509351,0.0673362255550577
261522u7,True,1000,mean,['nt_window_5979'],500.0,500,5,187076.0,0.04067156786669155,0.004479907603406686,0.02263599102004729,-0.030894719668260295,0.14697869786978696,0.03385912893614178,0.001862427205833338,0.07614598290547303,-0.0927225213082623,0.011521186682280124,0.04315584787526875,0.06693211190009386
atcjwzkm,True,1000,mean,['nt_window_5979'],500.0,100,10,19402.0,0.04127302693065233,0.004583750518686769,-0.02650335732071733,-0.054790550233111635,0.12914491449144913,0.03377952050426868,0.0018643264525277864,0.08534635946994941,-0.0938368465447299,0.007398762072526767,0.0431778467796599,0.06770340108655376
qosapq94,True,1000,mean,['nt_window_5979'],500.0,200,10,38814.0,0.04085964925019289,0.004436140064281859,0.06585141148639659,-0.020823144767396773,0.18447044704470444,0.03376388563045327,0.0018682820457006544,0.0789837525643599,-0.09615767053805868,0.060738256040645526,0.04322362832642181,0.06660435469458328
r8c3eh9r,True,1000,mean,['nt_window_5979'],500.0,500,10,96860.0,0.04143577248947708,0.004545809004267918,-0.009369801202591076,-0.04605963202380159,0.061194119411941195,0.034291778227547115,0.001926321261484579,0.03816881889679476,-0.13021041526146226,-0.03254135175937767,0.04388987652619427,0.06742261493199384
7vetfsfn,True,1000,mean,['nt_window_three_prime_300'],5.0,100,2,1892.0,0.04091265977371766,0.004497648031337261,-0.026492480944837117,-0.03497706133628431,-0.08566456645664565,0.03062487505650115,0.0016818241835379613,0.1598225546946705,0.013240809371388608,0.1833248824637188,0.04101004978707001,0.06706450649439881
8xdjlgk2,True,1000,mean,['nt_window_three_prime_300'],5.0,200,2,3944.0,0.040503289587744365,0.004430138266234621,0.006322991670802504,-0.019442039962755953,-0.007476747674767476,0.030355088274245386,0.001649347552283101,0.1934392479425758,0.03229548505334667,0.243205050121257,0.0406121601528791,0.06655928384706841
1ilc9030,True,1000,mean,['nt_window_three_prime_300'],5.0,500,2,9842.0,0.04008322538196029,0.004457000569511358,-0.01287036640329088,-0.02562346356735357,-0.13506150615061505,0.02997948813314694,0.0016401084279582528,0.21133540682014623,0.03771626026287289,0.3775288854769031,0.04049825215930007,0.06676077118721262
71e4pt8g,True,1000,mean,['nt_window_three_prime_300'],5.0,100,5,1336.0,0.04031785942246928,0.004446472286933782,-0.008717331006843784,-0.02320074598537825,0.08316831683168316,0.02997659788251093,0.0016188632904663497,0.2436090294131536,0.05018119856112213,0.40835406047006617,0.04023510022935633,0.06668187375092112
6cpbrusa,True,1000,mean,['nt_window_three_prime_300'],5.0,200,5,2628.0,0.040490479015317146,0.004464881691293378,-0.005233346051903197,-0.02743702928106795,-0.11572757275727572,0.030187524100070914,0.0016578454888492094,0.17901688114623523,0.02730957921963073,0.3071776392982301,0.04071664879197709,0.06681977021281485
enne2xja,True,1000,mean,['nt_window_three_prime_300'],5.0,500,5,6646.0,0.0404707033284311,0.00447994076725759,-0.03759648042698768,-0.030902351173596188,-0.127032703270327,0.030539144153637357,0.0016489050470575974,0.1937948305123165,0.03255511153656698,0.26339712990556563,0.04060671184739781,0.06693235964208635
ib7nv5vm,True,1000,mean,['nt_window_three_prime_300'],5.0,100,10,1228.0,0.04100497207284479,0.004522758990556317,-0.05114769807279368,-0.040755474097530664,-0.13714971497149714,0.029789588504216515,0.0016370656358746618,0.21396720570969557,0.03950152597794854,0.3567187420320347,0.04046066776357827,0.06725146088046205
px7il16v,True,1000,mean,['nt_window_three_prime_300'],5.0,200,10,2514.0,0.040406654699152646,0.0044438994452924456,0.016196556249463916,-0.022608696082255353,-0.057533753375337525,0.030199968383377632,0.0016646833752636456,0.17200449286349917,0.023297657325556553,0.17253577118520858,0.04080053155614086,0.06666257904771196
v1qaxv0g,True,1000,mean,['nt_window_three_prime_300'],5.0,500,10,6230.0,0.040063986884633786,0.004465565066058223,-0.026891592310835148,-0.02759428418429355,-0.0621062106210621,0.030039908872429487,0.0016415046370035888,0.20650512175119567,0.03689707706821477,0.32774175740248745,0.04051548638488237,0.06682488358432226
xilh8yhe,True,1000,mean,['nt_window_three_prime_300'],10.0,100,2,9306.0,0.041736681019859646,0.004499062423743958,-0.03717878223808958,-0.035302534491689075,-0.09695769576957695,0.02991231000661957,0.0015882617926678373,0.26914524469794837,0.06813569671571584,0.28744760710482536,0.039853002304316265,0.06707505068014454
p08qdv3g,True,1000,mean,['nt_window_three_prime_300'],10.0,200,2,19210.0,0.0413012195940782,0.00452319173789728,-0.0731662972998623,-0.04085505582738813,-0.11536753675367536,0.029994563584433018,0.00160084599024824,0.252539490743278,0.060752301506695416,0.3122061572356003,0.04001057348062184,0.06725467818596176
3qi3u7c5,True,1000,mean,['nt_window_three_prime_300'],10.0,500,2,45512.0,0.04112112407024008,0.004473031118223322,-0.018108870377977128,-0.029312336080702384,-0.11524752475247524,0.02991829754837908,0.0015891734289313225,0.2757530858495596,0.06760082186357042,0.3419692228314906,0.03986443814894827,0.06688072306893311
sbdqu1u7,True,1000,mean,['nt_window_three_prime_300'],10.0,100,5,5476.0,0.04106110658950886,0.004457569543673353,0.023388813185359333,-0.025754393155897223,-0.02634263426342634,0.030428908035450713,0.001638797773827101,0.20088593849181452,0.038485246713602206,0.2291155989077186,0.040482067311676424,0.06676503234233735
h8j9uzls,True,1000,mean,['nt_window_three_prime_300'],10.0,200,5,11090.0,0.04117790078297051,0.004471379817393548,-0.040266778504659935,-0.02893234670219269,-0.04132013201320131,0.0295210293306597,0.001583197594564826,0.2793003410969037,0.07110696093597335,0.35496656155743783,0.03978941560974257,0.06686837681141623
ulrga6wv,True,1000,mean,['nt_window_three_prime_300'],10.0,500,5,28638.0,0.04095269316624825,0.004470208902887353,-0.027455684806696863,-0.028662901506336217,-0.042796279627962786,0.029755754431882272,0.001586037486736827,0.2762720767301707,0.06944074057325911,0.3508561381838119,0.03982508614851733,0.06685962087005394
l5c3kmvv,True,1000,mean,['nt_window_three_prime_300'],10.0,100,10,4232.0,0.0417123366466716,0.0045156335856141655,-0.01690319506840199,-0.03911581029625588,0.012289228922892288,0.030329190216878795,0.001611777110915616,0.24039848455329244,0.05433879890161741,0.2899738673096379,0.04014694397978028,0.06719846416112622
4337u9pp,True,1000,mean,['nt_window_three_prime_300'],10.0,200,10,8552.0,0.040831154535759966,0.004448941841409203,0.008706298199890265,-0.02376902794429836,-0.008208820882088208,0.030007369160096168,0.0015859031940943216,0.2708186947223262,0.06951953269702749,0.352314288373288,0.03982340008204123,0.0667003886151288
gb8uacfk,True,1000,mean,['nt_window_three_prime_300'],10.0,500,10,21246.0,0.04142731105547029,0.00452056235069355,-0.06384888390765313,-0.0402499939323111,-0.12121212121212122,0.02968047036685279,0.0015877777213290198,0.2710808236412294,0.06841971085177911,0.3313721313310184,0.03984692863106289,0.06723512735686273
7xt79t7h,True,1000,mean,['nt_window_three_prime_300'],500.0,100,2,101168.0,0.042108942939808186,0.004506001986214707,0.0023754939619214342,-0.03689943312023747,-0.020078007800780076,0.029667650836650863,0.001549727611959773,0.30184239540791835,0.0907444553120138,0.30760368318075193,0.03936657988649475,0.06712676058186264
u8shhogq,True,1000,mean,['nt_window_three_prime_300'],500.0,200,2,202078.0,0.04167070958251934,0.004371911036377835,0.0657522884085678,-0.006043070806645234,-0.0033483348334833476,0.02990914267424232,0.0015342116542004971,0.3185663867861686,0.09984797164281312,0.294216304280665,0.03916901395491718,0.06612042828338179
6o3v8yxn,True,1000,mean,['nt_window_three_prime_300'],500.0,500,2,505114.0,0.0415019945780479,0.004438529477135854,0.01431053494819782,-0.021372984923121896,-0.07687968796879688,0.030094412012451215,0.001558971966660694,0.29402601587376387,0.08532061133839763,0.25340010021146214,0.039483819048576015,0.06662228964194981
84uqelat,True,1000,mean,['nt_window_three_prime_300'],500.0,100,5,37516.0,0.0408529378719995,0.00442373770913619,0.02879573669439437,-0.017969174649486774,0.022046204620462043,0.028945578223095902,0.0015122359143727386,0.3450473859272924,0.1127415686419282,0.34137516164318554,0.038887477603628894,0.06651118484237212
80qrhgic,True,1000,mean,['nt_window_three_prime_300'],500.0,200,5,75184.0,0.04161871175365797,0.004470978771443454,0.0063900007067847694,-0.02884005994342531,-0.0793999399939994,0.029683306502081893,0.001572925980805978,0.28023564807041834,0.07713351791995537,0.3064275620402692,0.03966013087227497,0.0668653779727854
wb62y7ie,True,1000,mean,['nt_window_three_prime_300'],500.0,500,5,188378.0,0.04150069346640911,0.004452698780613716,-0.01586783408407659,-0.024633556664734657,-0.11303930393039302,0.02971079221634153,0.0015342410388863184,0.3246531273275558,0.09983073107207951,0.31965892487070025,0.03916938905428981,0.06672854547053844
dhs0dzgm,True,1000,mean,['nt_window_three_prime_300'],500.0,100,10,19260.0,0.041296160475322655,0.004377136468307098,0.06038140899788638,-0.0072455219866132126,0.007908790879087909,0.029934637983370708,0.0015698281191469255,0.28238403156963027,0.07895109403361056,0.30578549590745463,0.039621056512250216,0.0661599309877746
ecn42rv3,True,1000,mean,['nt_window_three_prime_300'],500.0,200,10,38514.0,0.04156118440504272,0.004445012204897522,0.029092026516793164,-0.02286475895289586,-0.02252625262526253,0.030199803118677045,0.001560794754376051,0.2926714382841468,0.08425114608257633,0.27009381966464097,0.039506895023224124,0.0666709247340812
pcw8xpn7,True,1000,mean,['nt_window_three_prime_300'],500.0,500,10,96236.0,0.04129102028539242,0.004513019241846055,-0.06079604495150363,-0.03851421012399037,-0.13566156615661565,0.030363673446655387,0.0015898158671748717,0.2598782008687623,0.0672238907625442,0.2693677448789348,0.039872495121008815,0.06717900893765891
10y0v60y,True,1000,mean,['nt_window_five_prime_1003'],5.0,100,2,1968.0,0.041015368414375655,0.00455103311674653,-0.016675196607978796,-0.047261779578152696,0.08390664238454322,0.03141769587494057,0.0017905927128752633,-0.035616138953093124,-0.050575817256586,-0.1051521461274895,0.042315395695600715,0.06746134535233143
1ko74ajy,True,1000,mean,['nt_window_five_prime_1003'],5.0,200,2,3950.0,0.04062847938284838,0.004458327314156838,0.04035032703831076,-0.02592876764289609,0.18263426342634265,0.0315986450531002,0.0017820314579430024,-0.017192850877779574,-0.045552761297221966,-0.05198935490378906,0.04221411443987665,0.06677070700656718
exzobyrq,True,1000,mean,['nt_window_five_prime_1003'],5.0,500,2,9694.0,0.04144275938729078,0.004563311997544579,-0.021696209886064688,-0.050087336375020275,-0.008748874887488748,0.03138745646291594,0.0017682194823041375,0.002838189626317756,-0.03744900465262568,-0.01764181710724144,0.042050201929409774,0.06755229083861315
hzr7tkbi,True,1000,mean,['nt_window_five_prime_1003'],5.0,100,5,1332.0,0.04125437626018923,0.004520800292445535,-0.004418053700357034,-0.04030474794007732,0.02580265767385653,0.03173775907084942,0.0018042163603580325,-0.0637434418453558,-0.058569078083188675,-0.1518096363932317,0.042476068089667064,0.06723689680856439
d2m766hx,True,1000,mean,['nt_window_five_prime_1003'],5.0,200,5,2680.0,0.04085749038221293,0.004521944611020216,0.004607591858118001,-0.04056807300851406,0.08217221722172216,0.031562737493376146,0.0017924899730135566,-0.026768662692689,-0.05168897694164665,-0.06743494579972086,0.042337807843741235,0.06724540587296812
jrhbhvj7,True,1000,mean,['nt_window_five_prime_1003'],5.0,500,5,6664.0,0.04084636128799641,0.004474332385685403,0.02602462865278267,-0.029611777469742417,0.11428742874287429,0.031340488054484035,0.001762624571898299,-0.0020292395727474315,-0.03416636112915672,-0.09944224255143032,0.04198362266287057,0.06689045063150198
e1nwu8sj,True,1000,mean,['nt_window_five_prime_1003'],5.0,100,10,1252.0,0.04080399730960388,0.004494293229945527,-0.006526494981476644,-0.034205070628787526,0.04708713249934966,0.03146897820499912,0.0018179452003413232,-0.02714559737477794,-0.06662405741026878,-0.008184843038869839,0.04263736859072477,0.06703949007820337
n86ll7w4,True,1000,mean,['nt_window_five_prime_1003'],5.0,200,10,2484.0,0.04122641278711746,0.004555411354510892,-0.028965637246490497,-0.0482692785250729,0.008472847284728472,0.03145067946731637,0.0017642821772409017,-0.017726778981514334,-0.03513891065143038,-0.001146118050164325,0.042003359118538384,0.06749378752530408
b505hnm9,True,1000,mean,['nt_window_five_prime_1003'],5.0,500,10,6178.0,0.040838022750218216,0.004471914906806183,0.02617765961488373,-0.029055478895726683,0.06383438343834383,0.03138598817061801,0.001772359687315944,-0.023060046684314037,-0.039878144027879925,-0.08205845202092744,0.04209940245794403,0.06687237775648615
xqcval7j,True,1000,mean,['nt_window_five_prime_1003'],10.0,100,2,9508.0,0.04152090572481341,0.004543835091840084,0.018696408124192383,-0.045605404821125406,0.091989198919892,0.032620420942986623,0.001841316921693744,-0.015333234098685773,-0.08033670411320637,-0.09007527775401404,0.042910568881031445,0.06740797498694115
bgebbdtl,True,1000,mean,['nt_window_five_prime_1003'],10.0,200,2,18570.0,0.04107280579532224,0.0044421703357168905,0.0679764485185915,-0.022210801730637053,0.07890789078907891,0.031726633814868344,0.0017757010961301405,0.049466795938174574,-0.04183861402785327,0.062202406848185295,0.042139068524709236,0.06664960866889535
ko7zbzvl,True,1000,mean,['nt_window_five_prime_1003'],10.0,500,2,46952.0,0.04131206965450127,0.004467225387042874,0.050122268383313656,-0.027976349237315956,0.04584458445844584,0.03203287301027073,0.0017870327533053257,0.023513947371753392,-0.04848711924743254,-0.04787293091209938,0.04227331017681636,0.06683730535444164
7wq9x130,True,1000,mean,['nt_window_five_prime_1003'],10.0,100,5,5548.0,0.04149155396556074,0.004521042656147101,0.04134472274154381,-0.0403605195055432,0.1012181218121812,0.031618472926135344,0.0017654295050572996,0.04415488656714689,-0.03581207035419598,-0.060510232554225406,0.042017014471012804,0.06723869909618345
2lbt20de,True,1000,mean,['nt_window_five_prime_1003'],10.0,200,5,11244.0,0.0411303411914662,0.004385580997006829,0.10523485168192774,-0.00918873618148175,0.10435043504350434,0.03198560144099809,0.0017754197932927306,0.055557370489080146,-0.04167356814322343,-0.02643272257054372,0.0421357306011505,0.0662237192930662
0zijjn2l,True,1000,mean,['nt_window_five_prime_1003'],10.0,500,5,27460.0,0.0413607680777099,0.004469677463793036,0.05103488443918369,-0.02854060930643909,0.07893189318931894,0.03227439575472339,0.0018189052162357984,-0.005699061821902603,-0.06718731753953522,-0.04539467565179643,0.042648625021632275,0.06685564646155952
i7mguq9y,True,1000,mean,['nt_window_five_prime_1003'],10.0,100,10,3742.0,0.041101685742601195,0.004465450580025415,0.04677420046435384,-0.027567939210882075,0.04885688568856886,0.03193871230589055,0.0017850425119975855,0.02454095744380879,-0.047319405689021155,0.018001854191062695,0.042249763454930554,0.06682402696654412
rp6bw9k9,True,1000,mean,['nt_window_five_prime_1003'],10.0,200,10,8200.0,0.04182548981007159,0.004519156107827635,0.04101337335615775,-0.03992639610990456,0.05953795379537953,0.03225755734253072,0.0018009175632085525,0.020308713092082917,-0.056633609181545586,-0.06225641241075849,0.042437219079583345,0.06722466889340277
