unit_id,reaction_id,gene_id,uniprot,sequence_length,substrate_met_id,substrate_name,smiles,smiles_source
3317,r_4176,YPL088W,Q02895,342,s_3791,3-hydroxybenzyl alcohol,C1=CC(=CC(=C1)O)CO,smilesDB
3318,r_4177,YCR107W,P25612,363,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3318,r_4177,YCR107W,P25612,363,s_3793,3-methylbenzyl alcohol,CC1=CC(=CC=C1)CO,smilesDB
3319,r_4177,YDL243C,Q07747,329,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3319,r_4177,YDL243C,Q07747,329,s_3793,3-methylbenzyl alcohol,CC1=CC(=CC=C1)CO,smilesDB
3320,r_4177,YJR155W,P47182,288,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3320,r_4177,YJR155W,P47182,288,s_3793,3-methylbenzyl alcohol,CC1=CC(=CC=C1)CO,smilesDB
3321,r_4177,YNL331C,P42884,376,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3321,r_4177,YNL331C,P42884,376,s_3793,3-methylbenzyl alcohol,CC1=CC(=CC=C1)CO,smilesDB
3322,r_4177,YOL165C,Q08361,143,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3322,r_4177,YOL165C,Q08361,143,s_3793,3-methylbenzyl alcohol,CC1=CC(=CC=C1)CO,smilesDB
3323,r_4177,YPL088W,Q02895,342,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3323,r_4177,YPL088W,Q02895,342,s_3793,3-methylbenzyl alcohol,CC1=CC(=CC=C1)CO,smilesDB
3324,r_4178,YCR107W,P25612,363,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3324,r_4178,YCR107W,P25612,363,s_3795,4-isopropylbenzyl alcohol,CC(C)C1=CC=C(C=C1)CO,smilesDB
3325,r_4178,YDL243C,Q07747,329,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3325,r_4178,YDL243C,Q07747,329,s_3795,4-isopropylbenzyl alcohol,CC(C)C1=CC=C(C=C1)CO,smilesDB
3326,r_4178,YJR155W,P47182,288,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3326,r_4178,YJR155W,P47182,288,s_3795,4-isopropylbenzyl alcohol,CC(C)C1=CC=C(C=C1)CO,smilesDB
3327,r_4178,YNL331C,P42884,376,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3327,r_4178,YNL331C,P42884,376,s_3795,4-isopropylbenzyl alcohol,CC(C)C1=CC=C(C=C1)CO,smilesDB
3328,r_4178,YOL165C,Q08361,143,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3328,r_4178,YOL165C,Q08361,143,s_3795,4-isopropylbenzyl alcohol,CC(C)C1=CC=C(C=C1)CO,smilesDB
3329,r_4178,YPL088W,Q02895,342,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3329,r_4178,YPL088W,Q02895,342,s_3795,4-isopropylbenzyl alcohol,CC(C)C1=CC=C(C=C1)CO,smilesDB
3330,r_4179,YCR107W,P25612,363,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3330,r_4179,YCR107W,P25612,363,s_3797,4-methylbenzyl alcohol,CC1=CC=C(C=C1)CO,smilesDB
3331,r_4179,YDL243C,Q07747,329,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3331,r_4179,YDL243C,Q07747,329,s_3797,4-methylbenzyl alcohol,CC1=CC=C(C=C1)CO,smilesDB
3332,r_4179,YJR155W,P47182,288,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3332,r_4179,YJR155W,P47182,288,s_3797,4-methylbenzyl alcohol,CC1=CC=C(C=C1)CO,smilesDB
3333,r_4179,YNL331C,P42884,376,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3333,r_4179,YNL331C,P42884,376,s_3797,4-methylbenzyl alcohol,CC1=CC=C(C=C1)CO,smilesDB
3334,r_4179,YOL165C,Q08361,143,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3334,r_4179,YOL165C,Q08361,143,s_3797,4-methylbenzyl alcohol,CC1=CC=C(C=C1)CO,smilesDB
3335,r_4179,YPL088W,Q02895,342,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3335,r_4179,YPL088W,Q02895,342,s_3797,4-methylbenzyl alcohol,CC1=CC=C(C=C1)CO,smilesDB
3336,r_4180,YCR107W,P25612,363,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3336,r_4180,YCR107W,P25612,363,s_3799,benzyl alcohol,C1=CC=C(C=C1)CO,smilesDB
3337,r_4180,YDL243C,Q07747,329,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3337,r_4180,YDL243C,Q07747,329,s_3799,benzyl alcohol,C1=CC=C(C=C1)CO,smilesDB
3338,r_4180,YJR155W,P47182,288,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3338,r_4180,YJR155W,P47182,288,s_3799,benzyl alcohol,C1=CC=C(C=C1)CO,smilesDB
3339,r_4180,YNL331C,P42884,376,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3339,r_4180,YNL331C,P42884,376,s_3799,benzyl alcohol,C1=CC=C(C=C1)CO,smilesDB
3340,r_4180,YOL165C,Q08361,143,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3340,r_4180,YOL165C,Q08361,143,s_3799,benzyl alcohol,C1=CC=C(C=C1)CO,smilesDB
3341,r_4180,YPL088W,Q02895,342,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3341,r_4180,YPL088W,Q02895,342,s_3799,benzyl alcohol,C1=CC=C(C=C1)CO,smilesDB
3342,r_4181,YEL031W,P39986,1215,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3342,r_4181,YEL031W,P39986,1215,s_0803,H2O,O,smilesDB
3342,r_4181,YEL031W,P39986,1215,s_3801,Mn(2+),[Mn+2],smilesDB
3343,r_4183,YEL070W,P0CX08,502,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3343,r_4183,YEL070W,P0CX08,502,s_3805,Mannitol,C(C(C(C(C(CO)O)O)O)O)O,smilesDB
3344,r_4183,YNR073C,P0CX09,502,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3344,r_4183,YNR073C,P0CX09,502,s_3805,Mannitol,C(C(C(C(C(CO)O)O)O)O)O,smilesDB
3345,r_4184,YER010C,P40011,234,s_3806,4-hydroxy-4-methyl-2-oxoglutarate,CC(CC(=O)C(=O)[O-])(C(=O)[O-])O,smilesDB
3346,r_4185,YER010C,P40011,234,s_0794,H+,[H+],smilesDB
3346,r_4185,YER010C,P40011,234,s_1271,oxaloacetate,C(C(=O)C(=O)O)C(=O)O,smilesDB
3347,r_4186,YER042W,P40029,184,s_0803,H2O,O,smilesDB
3347,r_4186,YER042W,P40029,184,s_1029,L-methionine,CSCCC(C(=O)O)N,smilesDB
3348,r_4187,YER087W,P39965,576,s_0437,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3348,r_4187,YER087W,P39965,576,s_1037,L-proline,C1CC(NC1)C(=O)O,smilesDB
3348,r_4187,YER087W,P39965,576,s_3808,tRNA(Pro),[*]OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](N2C=CC(N)=NC2=O)[C@H](O)[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O,metanetx
3349,r_4188,YER163C,P32656,232,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
3350,r_4189,YHL018W,P38744,120,s_3811,4a-Hydroxytetrahydrobiopterin,CC(C(C1CN=C2C(N1)(C(=O)NC(=N2)N)O)O)O,smilesDB
3351,r_4190,YHR008C,P00447,233,s_0799,H+,[H+],smilesDB
3351,r_4190,YHR008C,P00447,233,s_3813,superoxide,[O-][O],smilesDB
3352,r_4191,YHR043C,P38773,246,s_0803,H2O,O,smilesDB
3352,r_4191,YHR043C,P38773,246,s_3814,2-deoxy-D-glucose 6-phosphate,C1C(C(C(OC1O)COP(=O)(O)O)O)O,smilesDB
3353,r_4191,YHR044C,P38774,246,s_0803,H2O,O,smilesDB
3353,r_4191,YHR044C,P38774,246,s_3814,2-deoxy-D-glucose 6-phosphate,C1C(C(C(OC1O)COP(=O)(O)O)O)O,smilesDB
3354,r_4192,YHR109W,P38818,585,s_1416,S-adenosyl-L-methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,smilesDB
3355,r_4193,YHR119W,P38827,1080,s_3818,S-adenosyl-L-methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,smilesDB
3355,r_4193,YHR119W,P38827,1080,s_3819,L-lysine-[histone],[*]N[C@@H](CCCCN)C([*])=O,metanetx
3356,r_4193,YDR440W,Q04089,582,s_3818,S-adenosyl-L-methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,smilesDB
3356,r_4193,YDR440W,Q04089,582,s_3819,L-lysine-[histone],[*]N[C@@H](CCCCN)C([*])=O,metanetx
3357,r_4193,YJL168C,P46995,733,s_3818,S-adenosyl-L-methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,smilesDB
3357,r_4193,YJL168C,P46995,733,s_3819,L-lysine-[histone],[*]N[C@@H](CCCCN)C([*])=O,metanetx
3358,r_4194,YIL023C,P40544,346,s_3822,Zn(2+),[Zn+2],smilesDB
3359,r_4195,YMR243C,P20107,442,s_4026,Zn(2+),[Zn+2],smilesDB
3360,r_4195,YOR316C,P32798,439,s_4026,Zn(2+),[Zn+2],smilesDB
3361,r_4196,YIL043C,P38626,284,s_2818,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,smilesDB
3362,r_4196,YML125C,Q12746,312,s_2818,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,smilesDB
3363,r_4197,YIL043C,P38626,284,s_1205,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,smilesDB
3364,r_4197,YKL150W,P36060,302,s_1205,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,smilesDB
3365,r_4197,YML125C,Q12746,312,s_1205,NADH,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,smilesDB
3366,r_4198,YIR036C,P40580,263,s_1207,NADP(+),C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N,smilesDB
3366,r_4198,YIR036C,P40580,263,s_3828,(S)-benzoin,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,smilesDB
3367,r_4199,YIR038C,P40582,234,s_3831,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
3368,r_4200,YMR251W,Q04806,366,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
3369,r_4200,YKR076W,P36156,370,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
3370,r_4201,YLL060C,Q12390,233,s_0752,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
3371,r_4202,YKL069W,P36088,180,s_0803,H2O,O,smilesDB
3371,r_4202,YKL069W,P36088,180,s_1029,L-methionine,CSCCC(C(=O)O)N,smilesDB
3372,r_4203,YKL103C,P14904,514,s_0810,H2O,O,smilesDB
3372,r_4203,YKL103C,P14904,514,s_3838,Ala-Gly,CC(C(=O)NCC(=O)O)N,smilesDB
3373,r_4204,YKL103C,P14904,514,s_0810,H2O,O,smilesDB
3373,r_4204,YKL103C,P14904,514,s_3840,Ala-Leu,CC(C)CC(C(=O)O)NC(=O)C(C)N,smilesDB
3374,r_4205,YKL215C,P28273,1286,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3374,r_4205,YKL215C,P28273,1286,s_0803,H2O,O,smilesDB
3374,r_4205,YKL215C,P28273,1286,s_3810,5-oxo-L-proline,C1CC(=O)NC1C(=O)O,smilesDB
3375,r_4206,YKL218C,P36007,326,s_3841,Threo-3-hydroxy-L-aspartate,C(C(C(=O)O)O)(C(=O)O)N,smilesDB
3376,r_4207,YGR154C,P48239,356,s_3843,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
3377,r_4208,YKR076W,P36156,370,s_0750,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
3377,r_4208,YKR076W,P36156,370,s_3846,dehydroascorbate,C(C(C1C(=O)C(=O)C(=O)O1)O)O,smilesDB
3378,r_4209,YGR154C,P48239,356,s_3843,glutathione,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,smilesDB
3378,r_4209,YGR154C,P48239,356,s_3848,dehydroascorbate,C(C(C1C(=O)C(=O)C(=O)O1)O)O,smilesDB
3379,r_4210,YFL061W,P0CH63,225,s_1552,urea,C(=O)(N)N,smilesDB
3380,r_4210,YNL335W,P0CH64,225,s_1552,urea,C(=O)(N)N,smilesDB
3381,r_4211,YFL060C,P43544,222,s_0764,glyceraldehyde 3-phosphate,C(C(C=O)O)OP(=O)(O)O,smilesDB
3381,r_4211,YFL060C,P43544,222,s_0999,L-glutamine,C(CC(=O)N)C(C(=O)O)N,smilesDB
3381,r_4211,YFL060C,P43544,222,s_3852,aldehydo-D-ribose 5-phosphate,C(C(C(C(C=O)O)O)O)OP(=O)([O-])[O-],smilesDB
3382,r_4211,YNL334C,P53823,222,s_0764,glyceraldehyde 3-phosphate,C(C(C=O)O)OP(=O)(O)O,smilesDB
3382,r_4211,YNL334C,P53823,222,s_0999,L-glutamine,C(CC(=O)N)C(C(=O)O)N,smilesDB
3382,r_4211,YNL334C,P53823,222,s_3852,aldehydo-D-ribose 5-phosphate,C(C(C(C(C=O)O)O)O)OP(=O)([O-])[O-],smilesDB
3383,r_4212,YFL059W,P43545,298,s_0577,D-ribulose 5-phosphate,C(C(C(C(=O)CO)O)O)OP(=O)(O)O,smilesDB
3383,r_4212,YFL059W,P43545,298,s_0764,glyceraldehyde 3-phosphate,C(C(C=O)O)OP(=O)(O)O,smilesDB
3383,r_4212,YFL059W,P43545,298,s_0999,L-glutamine,C(CC(=O)N)C(C(=O)O)N,smilesDB
3384,r_4212,YNL333W,P53824,298,s_0577,D-ribulose 5-phosphate,C(C(C(C(=O)CO)O)O)OP(=O)(O)O,smilesDB
3384,r_4212,YNL333W,P53824,298,s_0764,glyceraldehyde 3-phosphate,C(C(C=O)O)OP(=O)(O)O,smilesDB
3384,r_4212,YNL333W,P53824,298,s_0999,L-glutamine,C(CC(=O)N)C(C(=O)O)N,smilesDB
3385,r_4214,YFR044C,P43616,481,s_0803,H2O,O,smilesDB
3385,r_4214,YFR044C,P43616,481,s_0983,L-cysteinylglycine,C(C(C(=O)NCC(=O)O)N)S,smilesDB
3386,r_4215,YFR044C,P43616,481,s_0803,H2O,O,smilesDB
3387,r_4216,YDL024C,P52290,468,s_0714,FMN,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O,smilesDB
3387,r_4216,YDL024C,P52290,468,s_0803,H2O,O,smilesDB
3388,r_4217,YDL120W,Q07540,174,s_0799,H+,[H+],smilesDB
3388,r_4217,YDL120W,Q07540,174,s_0926,iron(2+),[Fe+2],smilesDB
3388,r_4217,YDL120W,Q07540,174,s_1278,oxygen,O=O,smilesDB
3389,r_4218,YDL219W,Q07648,150,s_0803,H2O,O,smilesDB
3390,r_4219,YDL219W,Q07648,150,s_0803,H2O,O,smilesDB
3391,r_4220,YDL236W,P19881,312,s_0803,H2O,O,smilesDB
3391,r_4220,YDL236W,P19881,312,s_3859,4-nitrophenyl phosphate,C1=CC(=CC=C1[N+](=O)[O-])OP(=O)(O)O,smilesDB
3392,r_4221,YDL246C,Q07786,357,s_1198,NAD,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,smilesDB
3392,r_4221,YDL246C,Q07786,357,s_3861,L-iditol,C(C(C(C(C(CO)O)O)O)O)O,smilesDB
3393,r_4222,YDR009W,P13045,520,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3393,r_4222,YDR009W,P13045,520,s_3862,alpha-D-Galactose,C(C1C(C(C(C(O1)O)O)O)O)O,smilesDB
3394,r_4223,YDR036C,P28817,500,s_0807,H2O,O,smilesDB
3394,r_4223,YDR036C,P28817,500,s_3863,3-hydroxy-2-methylpropanoyl-CoA,CC(CO)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,smilesDB
3395,r_4224,YDR038C,Q12691,1091,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3395,r_4224,YDR038C,Q12691,1091,s_0803,H2O,O,smilesDB
3395,r_4224,YDR038C,Q12691,1091,s_1437,sodium,[Na],smilesDB
3396,r_4224,YDR039C,Q01896,1091,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3396,r_4224,YDR039C,Q01896,1091,s_0803,H2O,O,smilesDB
3396,r_4224,YDR039C,Q01896,1091,s_1437,sodium,[Na],smilesDB
3397,r_4224,YDR040C,P13587,1091,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3397,r_4224,YDR040C,P13587,1091,s_0803,H2O,O,smilesDB
3397,r_4224,YDR040C,P13587,1091,s_1437,sodium,[Na],smilesDB
3398,r_4225,YDR051C,Q99288,334,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3398,r_4225,YDR051C,Q99288,334,s_0803,H2O,O,smilesDB
3399,r_4225,YOL075C,Q08234,1294,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3399,r_4225,YOL075C,Q08234,1294,s_0803,H2O,O,smilesDB
3400,r_4226,YDR111C,P52892,507,s_0180,2-oxoglutarate,C(CC(=O)O)C(=O)C(=O)O,smilesDB
3400,r_4226,YDR111C,P52892,507,s_0955,L-alanine,CC(C(=O)O)N,smilesDB
3401,r_4227,YDR242W,P22580,549,s_0803,H2O,O,smilesDB
3401,r_4227,YDR242W,P22580,549,s_3867,2-Phenylacetamide,C1=CC=C(C=C1)CC(=O)N,smilesDB
3402,r_4228,YDR242W,P22580,549,s_0803,H2O,O,smilesDB
3402,r_4228,YDR242W,P22580,549,s_3868,(Indol-3-yl)acetamide,C1=CC=C2C(=C1)C(=CN2)CC(=O)N,smilesDB
3403,r_4230,YDR242W,P22580,549,s_0419,ammonium,[NH4+],smilesDB
3403,r_4230,YDR242W,P22580,549,s_3871,Acrylic acid,C=CC(=O)O,smilesDB
3404,r_4231,YDR242W,P22580,549,s_0803,H2O,O,smilesDB
3404,r_4231,YDR242W,P22580,549,s_3873,Benzamide,C1=CC=C(C=C1)C(=O)N,smilesDB
3405,r_4232,YDR248C,Q03786,193,s_0434,ATP,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,smilesDB
3405,r_4232,YDR248C,Q03786,193,s_3875,D-gluconate,C(C(C(C(C(C(=O)[O-])O)O)O)O)O,smilesDB
3406,r_4233,YDR410C,P32584,239,s_1416,S-adenosyl-L-methionine,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,smilesDB
3407,r_4234,YDR437W,Q04082,140,s_3764,UDP-N-acetyl-alpha-D-glucosamine,CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,smilesDB
3407,r_4234,YGR216C,P53306,609,s_3764,UDP-N-acetyl-alpha-D-glucosamine,CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,smilesDB
3407,r_4234,YNL038W,P53961,229,s_3764,UDP-N-acetyl-alpha-D-glucosamine,CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,smilesDB
3407,r_4234,YPL076W,P46961,280,s_3764,UDP-N-acetyl-alpha-D-glucosamine,CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,smilesDB
3407,r_4234,YPL175W,P32363,452,s_3764,UDP-N-acetyl-alpha-D-glucosamine,CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,smilesDB
3407,r_4234,YPL096C-A,P62651,68,s_3764,UDP-N-acetyl-alpha-D-glucosamine,CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,smilesDB
3408,r_4236,YDR533C,Q04432,237,s_0025,(R)-lactate,CC(C(=O)O)O,smilesDB
3408,r_4236,YDR533C,Q04432,237,s_0794,H+,[H+],smilesDB
3409,r_4236,YMR322C,Q04902,237,s_0025,(R)-lactate,CC(C(=O)O)O,smilesDB
3409,r_4236,YMR322C,Q04902,237,s_0794,H+,[H+],smilesDB
3410,r_4236,YOR391C,Q08914,237,s_0025,(R)-lactate,CC(C(=O)O)O,smilesDB
3410,r_4236,YOR391C,Q08914,237,s_0794,H+,[H+],smilesDB
3411,r_4236,YPL280W,Q08992,237,s_0025,(R)-lactate,CC(C(=O)O)O,smilesDB
